"",Furniture,Exist. 30  no's of,,,,,development under SFRUTI
"",,artisans,,,,,
4,Bamboo West Serzawl,No MSME Unit,,The project proposal for the development of the SFURTI,,,Potential for future cluster
"",Furniture,Exist. 25  no's of,,cluster is going to submit under the scheme of,,,development under SFRUTI
"",,artisans,,"SFURTI, Ministry of Micro, Small & Medium",,,
"",,,,"Enterprises, Goverment of India.",,,
5,Bamboo Lengte,No MSME Unit,,Training Programme on Bamboo Decorative items SFURTI,,,Potential for future cluster
"",Harvesting,Exist. 51  no's of,,and One Day workshop on Bamboo Shoot Processing,,,development under SFRUTI
"",,artisans,,was conducted,,,
1,Bamboo Vairengte,No MSME Unit,,Design Awareness Seminar was conducted by SFURTI,,,Potential for future cluster
"",Based,Exist. 30  no's of,,National Institute of Design (NID) Training at,,,development under SFRUTI
"",Handicrafts,artisans,,Nangaland Bamboo Development Agency (NBDA),,,
"",,,,and Cane & Bamboo Technology Centre (CBTC)  for,,,
"",,,,"Bamboo and cane handicraft items, Basketry, shoot",,,
"",,,,processing etc.,,,
1,Bamboo Lawngtlai,No MSME Unit,,Attended Some  Training for Bamboo and Cane SFURTI,,Shri Lalzarliana,Potential for future cluster
"",Furniture,Exist. 21  no's of,,handicraft and furniture items at Cane & Bamboo,,"Hrahsel, GM, BDA",development under SFRUTI
"",,artisans,,Technology Centre (CBTC)  the cluster was,,,
"",,,,transformed into Bamboo Furniture Cluster for,,,
"",,,,inclusion in the development project under UN Joint,,,
"",,,,Initiative Project in Mizoram,,,
Sl.,Name of,Location,No. of MSMEs,Any intervention undertaken in the Cluster,Cluster is,Nodal Person of,REMARKS
No.,the,,in cluster,,suitable,DIC/Association/,
"",Cluster,,(approx.),,for which,NGO etc.,
"",(Product),,,,scheme,,
2,Bamboo,Kawrpuichhuah,No MSME Unit,28 days Training on Bamboo Handicraft items,SFURTI,,Potential for future cluster
"",Based,,Exist. 20  no's of,,,,development under SFRUTI
"",Handicrafts,,artisans,,,,
1,Bamboo,Khawzawl,No MSME Unit,Practiced One Hectare High Density Plantation of T.,SFURTI,,Potential for future cluster
"",Plantation/,,Exist. 73  no's of,Olivery Attended Training on Bamboo and Cane,,,development under SFRUTI
"",Furniture,,artisans,Furniture making at Cane & Bamboo Technology,,,
"",,,,Centre (CBTC),,,
"",,,,Hnahthial Khawzawl,District,,
1,Bamboo,Hnahthial,No MSME Unit,Attended  Training on Bamboo and Cane related,SFURTI,,Potential for future cluster
"",Furniture,,Exist. 33  no's of,products at Cane & Bamboo Technology Centre,,,development under SFRUTI
"",,,artisans,(CBTC).,,,
S.No.,Identified Cluster,Location,District,No. of,Any Intervention,Cluster is suitable,Nodal Officer
"","(Product) Under MSME?DI,",,,MSMEs in,undertaken in the cluster,for which scheme,DIC/Association/
"",Kanpur,,,cluster,,,NGO etc.
"",,,,(approx.),,,
1.,Khaga Zari Embroidery,Khaga,Fatehpur,150,Udyam Samagam,Under SFURTI,DIEPC Fatehpur
"",cluster,,,,,,
2.,Iron Fabrication Cluster,Fatehpur,Fatehpur,150/250,Meeting for cluster,Under MSE?CDP,DIEPC Fatehpur
3.,Iron Fabrication Cluster,Fatehpur,Fatehpur,7,Meeting for cluster,Under SFURTI,DIEPC Fatehpur
4.,Rice Cluster,Bindki,Fatehpur,30,Awareness workshop in,Under MSE?CDP,Mr. Manoj Gandhi
"",,,,,CLCs,,
5.,Rice Cluster,Bindki,Fatehpur,6,Udyam Samagam,Under Lean,Mr. Manoj Gandhi
6.,Fatehpur Earthen & Plaster,Fatehpur in and,Fatehpur,20,Udyam Samagam,Under MSE?CDP,DIEPC Fatehpur
"",Statue Cluster,around,,,,,
7.,"FPO, Amauli( Chili and",Amauli,Fatehpur,150 nos.,Udyam Samagam,Under MSE?CDP,"NABARD, Fatehpur"
"",Vegetable),,,farmers,,,
8.,FPO Khajua( Banana and,Khajua,Fatehpur,150,Udyam Samagam,Under MSE?CDP,"NABARD, Fatehpur"
"",Vegetable),,,farmers,,,
9.,"FPO, (UTAKARSH FARMER",Malwan,Fatehpur,570,Udyam Samagam,Packaging,"NABARD, Fatehpur"
"","PRODUCER COMPANY LTD,",,,Members,,,
"","Mawaiya) malwan (Seed,",,,,,,
"",Wheat),,,,,,
10.,"FPO, (Aaroh Farmer",Hathgaon,Fatehpur,517,Udyam Samagam,Packaging,"NABARD, Fatehpur"
"",Producer Co. Ltd. Hathgaon),,,Members,,,
"","(Seed, Wheat)",,,,,,
11.,Bed sheet Cluster,Fatehpur,Fatehpur,20,Udyam Samagam,Under ODOP,DIEPC Fatehpur
12.,Roza Rice Milling Cluster,Roza,Shahjahanpur,40,Udyam Samagam,Under MSE?CDP,DIEPC
"",,,,,,,Shahjahanpur
13.,Embroidery Cluster,In and around,Shahjahanpur,80,Udyam Samagam,Under MSE?CDP,DIEPC
"",,Shahjahanpur,,,,,Shahjahanpur
14.,Zari Jardozi Cluster,In and around,Shahjahanpur,100,Udyam Samagam,Under ODOP,DIEPC
"",,Shahjahanpur,,,,,Shahjahanpur
15.,Pottery cluster,In and around,Shahjahanpur,100,Udyam Samagam,SFURTI,DIEPC
"",,Shahjahanpur,,,,,Shahjahanpur
16.,Shahjahanpur handloom,Tilhar,Shahjahanpur,135,Udyam Samagam,MSE?CDP/SFURTI,DIEPC
"",Cluster,,,,,,Shahjahanpur
S.No.,"Identified Cluster(Product) Under MSME?DI,Kanpur",Location,District,"No. ofMSMEs incluster(approx.)","Any Interventionundertaken in the cluster","Cluster is suitablefor which scheme","Nodal OfficerDIC/Association/NGO etc."
17.,Shahjahanpur Oil Cluster,Shahjahanpur,Shahjahanpur,25,Udyam Samagam,MSE?CDP,"DIEPCShahjahanpur"
18.,Steel  Box Almirah,Shahjahanpur,Shahjahanpur,100,Udyam Samagam,LEAN/MSE?CDP,"DIEPCShahjahanpur"
19.,Carpets & Durries,Shahjahanpur,Shahjahanpur,170,Udyam Samagam,SFURTI,KVIC
20.,Printing of cloth by hand,Shahjahanpur,Shahjahanpur,160,Udyam Samagam,SFURTI,KVIC
21.,Earthen & plaster statues,Shahjahanpur,Shahjahanpur,80,Udyam Samagam,SFURTI,"DIEPCShahjahanpur"
22.,Furniture & Fixtures,Shahjahanpur,Shahjahanpur,200,Udyam Samagam,SFURTI,KVIC
23.,Oil Mills Cluster,"In and aroundBasti",Basti,"Scatteredunits",Udyam Samagam,Under MSE?CDP,DIEPC Basti
24.,Rice Mill Cluster,Basti,Basti,"Scatteredunits (25)",Udyam Samagam,"Under LEANScheme",DIEPC Basti
25.,"Sadar Zari EmbroideryCluster",Basti,Basti,15 nos,Udyam Samagam,Under MSE?CDP,DIEPC Basti
26.,Wood Crafts Cluster,Sikenderpur,Basti,60 nos,Udyam Samagam,Under ODOP,DIEPC Basti
27.,Vinegar Cluster,Basti,Basti,25,Udyam Samagam,PMS,DIEPC Basti
28.,"Zari and Hand EmbroideryCraft",Basti,Basti,"1000Artisans(75 SHGs)",Udyam Samagam,SFURTI,Handicraft
29.,"Basti Earthen & plasterstatues",Basti,Basti,150,Udyam Samagam,SFURTI,KVIC
30.,"Handloom Cluster (Dhoti,saree, bed sheet, gamcha)",Basti,Basti,35,Udyam Samagam,Design / Lean,Handloom
31.,Jutee Cluster,Hamirpur,Hamirpur,20,Udyam Samagam,Under ODOP,DIEPC Hamirpur
32.,"Ready Made GarmentCluswter",Hamirpur,Hamirpur,60,Udyam Samagam,MSE?CDP,DIEPC Hamirpur
33.,Earthen Clay Cluster,Hamirpur,Hamirpur,150,Udyam Samagam,Design,DIEPC Hamirpur
34.,Handloom,Hamirpur,Hamirpur,155,Udyam Samagam,MSE?CDP,DIEPC Hamirpur
35.,Tyre Chappal & Juti Cluster,Hamirpur,Hamirpur,40,Udyam Samagam,MSE?CDP,DIEPC Hamirpur
36.,Hamirpur Metalware,Hamirpur,Hamirpur,40,Udyam Samagam,"Design /Packaging",DIEPC Hamirpur
37.,Hamirpur Stone carving,Hamirpur,Hamirpur,150,Udyam Samagam,SFURTI,KVIC
38.,"Hamirpur handloom(Durries, dhoti, lungi, saree,",Hamirpur,Hamirpur,55,Udyam Samagam,"Design /Packaging",DIEPC Hamirpur
S.No.,"Identified Cluster(Product) Under MSME?DI,Kanpur",Location,District,"No. ofMSMEs incluster(approx.)","Any Interventionundertaken in the cluster","Cluster is suitablefor which scheme","Nodal OfficerDIC/Association/NGO etc.",
"","dress material, bed sheet,gamcha)",,,,,,,
39.,Gaura Stone Craft Cluster,Gaurhari,Mahoba,25,Udyam Samagam,Under ODOP,DIEPC Mahoba,
40.,Brass ware Cluster,"Sri Nagar &Kupahar",Mahoba,60,Udyam Samagam,"Proposed UnderODOP",DIEPC Mahoba,
41.,"Stone Industries (StoneCrusher etc.) Cluster",Mahoba,Mahoba,283,Udyam Samagam,MSE?CDP,DIEPC Mahoba,
42.,"Engineering workshop/trolley dupher repair",Mahoba,Mahoba,8,Udyam Samagam,Lean,DIEPC Mahoba,
43.,Dal mill,Mahoba,Mahoba,7,Udyam Samagam,Lean,DIEPC Mahoba,
44.,Interlocking Tiles,Mahoba,Mahoba,6,Udyam Samagam,Lean,DIEPC Mahoba,
45.,Furniture,Mahoba,Mahoba,12,Udyam Samagam,Lean,DIEPC Mahoba,
46.,"Agriculture  implementscluster",Mahoba,Mahoba,8,Udyam Samagam,Lean,DIEPC Mahoba,
47.,Ground nut  mill  cluster,Mahoba,Mahoba,8,Udyam Samagam,Lean,DIEPC Mahoba,
48.,Paan Cluster,Mahoba,Mahoba,155,Udyam Samagam,"HorticultureDeptt U.P.","Horticulture Deptt.UP",
49.,"Kushinagar Jaggery (Gur)Cluster","Kaphtanganj,ramkola, hata",Kushinagar,30,Udyam Samagam,Under MSE?CDP,DIEPC Kushi Nagar,
50.,Kushinagar Rice Mill Cluster,"Kushinagar,ramkola, tamkoi",Kushinagar,25,Udyam Samagam,Under MSE?CDP,DIEPC Kushi Nagar,
51.,Banana Fabric Cluster,Tamkuhi Raj,Kushinagar,85,Udyam Samagam,Under ODOP,DIEPC Kushi Nagar,
52.,Turmernic Cluster,"In and aroundKashya ,Hata",Kushinaga,30,Nil,Agriculture,"DIC, Deoria",
53.,Furniture cluster,"In and aroundKushinagr",Kushinagar,200,Udyam Samagam,SFURTI,DIEPC Kushi Nagar,
54.,"Kushinagar HandloomDurries, dhoti, lungi, saree,dress material, bed sheet,gamcha etc.","In and aroundKushinagr",Kushinagar,150,Udyam Samagam,SFURTI,DIEPC Kushi Nagar,
55.,"Kushinagar Cane andBamboo","Kushinagar &Tumkuhi Raj",Kushinagar,20 SHGs,,Udyam Samagam,"National RuralMission (NRuM)","Ministry of RuralDevelopmentGovernment ofIndia"
56.,FPO Lord Buddha Vegetable,"Khotanhi,",Kushinagar,138,Udyam Samagam,Packaging,"NABARD,",
20 SHGs,
S.No.,"Identified Cluster(Product) Under MSME?DI,Kanpur",Location,District,"No. ofMSMEs incluster(approx.)","Any Interventionundertaken in the cluster","Cluster is suitablefor which scheme","Nodal OfficerDIC/Association/NGO etc.",,,
"",Producer Company Ltd.,"Ramkola,Kushinager",,,,,Kushinagar,,,
57.,"FPO Kushinagr BananaProducer Company Ltd.","Khadda,Kushinagar",Kushinagar,99,Udyam Samagam,Packaging,"NABARD,Kushinagar",,,
58.,"Earthen & Plaster StatueCluster",around Deoria,Deoria,45,KVIC  intervention,Under MSE?CDP,"DIEPC, Deoria",,,
59.,"Decorative Product(Handicraft) Cluster","Deoria, DeshiDeoria&  GouraBazaar",Deoria,"500ArtisansAppox.",Udyam Samagam,Under ODOP,"DIEPC, Deoria",,,
60.,"Decorative Product(Electrical LED Jhumar)Cluster","Deoria& GouraBazaar",Deoria,20,Udyam Samagam,Handicrafts,"DIEPC, Deoria",,,
61.,Turmernic Cluster,Belvalia,Deoria,30,Udyam Samagam,Agriculture,"DIEPC, Deoria",,,
62.,Furniture  Cluster,"Betalpur&Salempur",Deoria,25,Udyam Samagam,Under MSE?CDP,"DIEPC, Deoria",,,
63.,Readymade  Garments,"Deoria,Salempur& Goura  Bazaar",Deoria,50,Udyam Samagam,Under MSE?CDP,"DIEPC, Deoria",,,
64.,Rice    Mill,Deoria,Deoria,15,Udyam Samagam,Under MSE?CDP,"DIEPC, Deoria",,,
65.,Bakery  Cluster,Deoria,Deoria,10,Udyam Samagam,Under MSE?CDP,"DIEPC, Deoria",,,
66.,Crochet Cluster Deoria,Crochet Cluster Deoria,Deoria,Deoria,300,30,Udyam Samagam,SFURTI,"SwargiyaBhagawatiShikshanSansthanthrough EDI",Swargiya
"",,,,,,,Bhagawati,,,
"",,,,,,,Shiksha,,,
"",,,,,,,Sansthan,,,
67.,Plastic  Briefcase,Usra  Bazaar,Deoria,5,Udyam Samagam,Under MSE?CDP,"DIC, Deoria",,,
68.,Hand Printed Cloth Cluster,Jhansi,Jhansi,30?35,Under Udyam Samagam,Under MSE?CDP,DIEPC Jhansi,,,
69.,"Mauranipur PowerloomCluster",Mauranipur,Jhansi,"100Artisans",Under Udyam Samagam,Under MSE?CDP,DIEPC Jhansi,,,
70.,Jewellery Cluster,Jhansi,Jhansi,50,Under Udyam Samagam,Under MSE?CDP,DIEPC Jhansi,,,
71.,"Earthen & Plaster StatueCluster",Jhansi,Jhansi,30,Under Udyam Samagam,Under MSE?CDP,DIEPC Jhansi,,,
72.,Food Processing Cluster,Jhansi & Bangra,Jhansi,50,DPR being prepared,Under MSE?CDP,DIEPC Jhansi,,,
73.,Soft Toys Cluster,Jhansi,Jhansi,55,"DSR being Preparedunder ODOP",Under ODOP,DIEPC Jhansi,,,
74.,Ranipur Handloom Cluster,Ranipur,Jhansi,"200Artisans",DPR being prepared,MSE?CDP,DIEPC Jhansi,,,
Crochet Cluster Deoria,Crochet Cluster Deoria
300,30
"SwargiyaBhagawatiShikshanSansthanthrough EDI",Swargiya
Bhagawati,
Shiksha,
Sansthan,
S.No.,"Identified Cluster(Product) Under MSME?DI,Kanpur",Location,District,"No. ofMSMEs incluster(approx.)","Any Interventionundertaken in the cluster","Cluster is suitablefor which scheme","Nodal OfficerDIC/Association/NGO etc."
75.,"Iron Fabrication(IronStructures) Cluster",Jhansi,Jhansi,40,Under Udyam Samagam,MSE?CDP,DIEPC Jhansi
76.,Clay Potter  Cluster,Jhansi,Jhansi,25,Under Udyam Samagam,MSE?CDP,DIEPC Jhansi
77.,Chanderi Saree Cluster,Lalitpur,Lalitpur,"200Artisans",Udyam Samagam,Under MSE?CDP,DIEPC Lalitpur
78.,"Metal Ware [Rath/Chariot)etc.] Cluster",Lalitpur,Lalitpur,50,Udyam Smagam,Under MSE?CDP,DIEPC Lalitpur
79.,Zari Silk Cluster,Lalitpur,Lalitpur,"200Artisans",Under ODOP,Under ODOP,DIEPC Lalitpur
80.,"Lalitpur Earthen & PlastureStatues","In and aroundLalitpur",Lalitpur,25,Udyam Smagam,Design,DIEPC Lalitpur
81.,Dall Mill Cluster,Lalitpur,Lalitpur,80,Udyam Samagam,Under MSE?CDP,DIEPC Lalitpur
82.,Hosiery Cluster,Lalitpur,Lalitpur,58,Udyam Samagam,Under MSE?CDP,DIEPC Lalitpur
83.,Wooden Furniture Cluster,Lalitpur,Lalitpur,70,Udyam Samagam,Under MSE?CDP,DIEPC Lalitpur
84.,"Iron Fabrication(IronStructures) Cluster",Lalitpur,Lalitpur,30,Udyam Samagam,Under MSE?CDP,DIEPC Lalitpur
85.,Granite Stone Cluster,Lalitpur,Lalitpur,8,Udyam Samagam,Under MSE?CDP,DIEPC Lalitpur
86.,Clay Potter  Cluster,Lalitpur,Lalitpur,25,Udyam Samagam,Under MSE?CDP,DIEPC Lalitpur
87.,Halwai Clusters,Lalitpur,Lalitpur,25,Udyam Samagam,Under MSE?CDP,DIEPC Lalitpur
88.,Jewellery Cluster,Lalitpur,Lalitpur,25,Udyam Samagam,Under MSE?CDP,DIEPC Lalitpur
89.,Kharuara Panja Dari Cluster,Orai,Jalaun,22,Udyam Samagam,Under MSE?CDP,DIEPC Jalaun
90.,Hand made Paper Cluster,Kalpi,Jalaun,250,Under ODOP,Under ODOP,DIEPC Jalaun
91.,Mustered Oil Cluster,Scattered,Jalaun,150,Udyam Samagam,Under MSE?CDP,DIEPC Jalaun
92.,Jaggery (Gur) Cluster,"MadhaugarhTehsil",Jalaun,35?40,Udyam Samagam,Under MSE?CDP,DIEPC Jalaun
93.,Mentha Oil cluster,Konch Tehsil,Jalaun,200,Udyam Samagam,Under MSE?CDP,DIEPC Jalaun
94.,Arkil Matar Cluster,Konch,Jalaun,150,Udyam Samagam,FPO,Agriculture Deptt.
95.,"Readymade GarmentCluster(Peticot, Blouse,Underwear, Banyan)",Orai,Jalaun,30,Udyam Samagam,MSE?CDP,DIEPC Jalun
96.,"Readymade GarmentCluster(Peticot, Blouse,Underwear, Banyan)",Jalaun,Jalaun,35?40,Udyam Samagam,MSE?CDP,DIEPC Jalun
97.,Tyre Chappal & Juti Cluster,Kalpi,Jalaun,15,Udyam Samagam,MSE?CDP,DIEPC Jalaun
98.,Orai Rasgulla Cluster,Orai,Jalaun,20,Udyam Samagam,MSE?CDP,DIEPC Jalaun
S.No.,"Identified Cluster(Product) Under MSME?DI,Kanpur",Location,District,"No. ofMSMEs incluster(approx.)","Any Interventionundertaken in the cluster","Cluster is suitablefor which scheme","Nodal OfficerDIC/Association/NGO etc."
99.,"Kanpur PharmaceuticalCluster",Kanpur Nagar,Kanpur Nagar,70,Udyam Samagam,Under MSE?CDP,"DIEPC KanpurNagar"
100.,"Paints & Allied ProductsCluster",Kanpur Nagar,Kanpur Nagar,20,Udyam Samagam,Under MSE?CDP,"DIEPC KanpurNagar"
101.,Cotton Hosiery Cluster,Kanpur Nagar,Kanpur Nagar,200?300,Udyam Samagam,"Under MSE?CDP(FlattedFactory Complex","DIEPC KanpurNagar"
102.,Corrugated (Box) Cluster,Kanpur Nagar,Kanpur Nagar,150,Udyam Samagam,Under MSE?CDP,"DIEPC KanpurNagar"
103.,Cold Storage Cluster,Kanpur Nagar,Kanpur Nagar,50,Udyam Samagam,Under MSE?CDP,"DIEPC KanpurNagar"
104.,Readymade Garment Cluster,Kanpur Nagar,Kanpur Nagar,200,Udyam Samagam,Under MSE?CDP,"DIEPC KanpurNagar"
105.,Leather Products Cluster,Kanpur Nagar,Kanpur Nagar,250,Under ODOP,Under ODOP,"DIEPC KanpurNagar"
106.,RIA Textile Cluster,Rooma,Kanpur Nagar,10 Nos.,Identified by NPC Kanpur,Under Lean,"DIEPC KanpurNagar"
107.,Hosiery Knitting Cluster,Kanpur Nagar,Kanpur Nagar,06 Nos.,Udyam Samagam,Under Lean,"DIEPC KanpurNagar"
108.,"Kanpur Bakery & NamkeenCluster",Kanpur Nagar,Kanpur Nagar,50,Udyam Samagam,Under MSE?CDP,"DIEPC KanpurNagar"
109.,Plastic Products Cluster,Kanpur Nagar,Kanpur Nagar,150,Udyam Samagam,Under MSE?CDP,"DIEPC KanpurNagar"
110.,"Kanpur Defense relatedTextiles Cluster",Kanpur Nagar,Kanpur Nagar,70,Udyam Samagam,Under MSE?CDP,"DIEPC KanpurNagar"
111.,"Kanpur Soap & DetergentsCluster",Kanpur Nagar,Kanpur Nagar,100,Udyam Samagam,Under MSE?CDP,"DIEPC KanpurNagar"
112.,Kanpur Jewellery Cluster,Kanpur Nagar,Kanpur Nagar,155,Udyam Samagam,Under MSE?CDP,"DIEPC KanpurNagar"
113.,"Kanpur Hand PrintingCluster",Kanpur Nagar,Kanpur Nagar,57,Udyam Samagam,Under MSE?CDP,"DIEPC KanpurNagar"
114.,Kanpur Footwear Cluster,Kanpur Nagar,Kanpur Nagar,70,Udyam Samagam,Under MSE?CDP,"DIEPC KanpurNagar"
115.,"Kanpur Harness & SaddleryCluster",Kanpur Nagar,Kanpur Nagar,40,Udyam Samagam,Under MSE?CDP,"DIEPC KanpurNagar"
S.No.,"Identified Cluster(Product) Under MSME?DI,Kanpur",Location,District,"No. ofMSMEs incluster(approx.)","Any Interventionundertaken in the cluster","Cluster is suitablefor which scheme","Nodal OfficerDIC/Association/NGO etc."
116.,"Sujaat Ganj Carpet & DurreyCluster",Kanpur Nagar,Kanpur Nagar,70,Udyam Samagam,Under MSE?CDP,"DIEPC KanpurNagar"
117.,"Kanpur Steel Furniture &Almirah Cluster",Kanpur Nagar,Kanpur Nagar,50,Udyam Samagam,Under MSE?CDP,"DIEPC KanpurNagar"
118.,Kanpur Furniture Cluster,Kanpur Nagar,Kanpur Nagar,60,Udyam Samagam,Under MSE?CDP,"DIEPC KanpurNagar"
119.,"Agarbatti & Dhoop ConeCluster",Kanpur Nagar,Kanpur Nagar,65,Udyam Samagam,Under MSE?CDP,"DIEPC KanpurNagar"
120.,Battery Cluster,Kanpur Nagar,Kanpur Nagar,55,Udyam Samagam,Under MSE?CDP,"DIEPC KanpurNagar"
121.,Readymade Garment Cluster,Bhadarsa,Faizabad,30?40,Udyam Samaagam,Under MSE?CDP,"DIEPC, Faizabad"
122.,Gur (Jaggery) Cluster,Sohawal,Faizabad,50?70,Udyam Samaagam,Under ODOP,"DIEPC, Faizabad"
123.,"Hosiery Cluster, Gaddopur",Gaddopur,Faizabad,35?40,Udyam Samaagam,Under MSE?CDP,"DIEPC, Faizabad"
124.,Wazirpur Chappal,Wazirpur,Faizabad,35?50,Udyam Samaagam,Under MSE?CDP,"DIEPC, Faizabad"
125.,Carpenter Cluster,Faizabad,Faizabad,25,Udyam Samaagam,Design,"DIEPC, Faizabad"
126.,Jewellery Cluster,Faizabad,Faizabad,25,Udyam Samaagam,Design/MSE?CDP,"DIEPC, Faizabad"
127.,Clay Potter  Cluster,Faizabad,Faizabad,25,Udyam Samaagam,Design/,"DIEPC, Faizabad"
128.,Jaggery (Gur) Cluster,Barabanki,Barabanki,20,Udyam Samaagam,MSE?CDP,DIEPC Barabanki
129.,"Dewa Hand EmbroideryCluster",Dewa,Barabanki,500,Udyam Samaagam,Ministry of Textile,DIEPC Barabanki
130.,"Jagdishpur Zari ZardojiCluster",Jagdishpur,Barabanki,200,Udyam Samaagam,Ministry of Textile,"Gramin MahilaAudhogikPrashishan Kendra(NGO)"
131.,"Hathkargha (Handloom,)Product Cluster",Barabanki,Barabanki,200,Udyam Samaagam,Under ODOP,DIEPC Barabanki
132.,Zari Zardogi Cluster,Barabanki,Barabanki,500,Udyam Samaagam,Ministry of Textile,"Gramin Yuva VikasSamiti (NGO)"
S.No.,"Identified Cluster(Product) Under MSME?DI,Kanpur",Location,District,"No. ofMSMEs incluster(approx.)","Any Interventionundertaken in the cluster","Cluster is suitablefor which scheme","Nodal OfficerDIC/Association/NGO etc."
133.,"Zari Zardogi, Bachrawana",Barabanki,Barabanki,500,Udyam Samaagam,Ministry of Textile,"Fair Sansthan,Barabanki (NGO)"
134.,Carpenter Cluster,Barabanki,Barabanki,25,"Vishwakarma ShramSamman Yojna","VishwakarmaShram SammanYojna","DIEPC, Barabanki"
135.,19. Jewellery Cluster,Barabanki,Barabanki,25,"Vishwakarma ShramSamman Yojna","VishwakarmaShram SammanYojna","DIEPC, Barabanki"
136.,"Abbu Bazar HandEmbroidery Cluster",Abbu Bazar,Gorakhpur,20,Udyam Samaagam,Under MSE?CDP,DIEPC Gorakhpur
137.,"Chauri Chaura LeatherCluster",Chauri Chaura,Gorakhpur,25?30,Udyam Samaagam,Under MSE?CDP,DIEPC Gorakhpur
138.,Readymade Garment Cluster,Pirauli Block,Gorakhpur,35?40,Udyam Samaagam,Under MSE?CDP,DIEPC Gorakhpur
139.,Plastic Cluster,GIDA Ind. Area,Gorakhpur,15 Units,Udyam Samaagam,Under MSE?CDP,DIEPC Gorakhpur
140.,Stationery Cluster,Baksipur,Gorakhpur,10 Units,Udyam Samaagam,Under MSE?CDP,DIEPC Gorakhpur
141.,Furniture Cluster,Deoria Road,Gorakhpur,25?30,Udyam Samaagam,Under MSE?CDP,DIEPC Gorakhpur
142.,"Corrugated & ConversionProduct Cluster",GIDA Ind. Area,Gorakhpur,10?15,Udyam Samaagam,Under MSE?CDP,DIEPC Gorakhpur
143.,Bakery & Namkeen Cluster,GIDA Ind. Area,Gorakhpur,15?20,Udyam Samaagam,Under MSE?CDP,DIEPC Gorakhpur
144.,Jewellery Cluster,"Ghanta Ghar,Urdu Bazar",Gorakhpur,80,Udyam Samaagam,Under MSE?CDP,DIEPC Gorakhpur
145.,Power Loom Cluster,"Jahirabad,Rasulpur,Pirabazar",Gorakhpur,250?300,Udyam Samaagam,Under MSE?CDP,DIEPC Gorakhpur
146.,Terracotta Cluster,Bhathat Block,Gorakhpur,200?300,Udyam Samaagam,"Under MSE?CDP/ODOP",DIEPC Gorakhpur
147.,"Gorakhpur AluminiumContainer Cluster","AudhyogicAsthanNatmalpur",Gorakhpur,04,Udyam Samaagam,LEAN,DIEPC Gorakhpur
148.,"Gorakhpur Moonj CaftsCluster",Chauri Chauri,Gorakhpur,,Udyam Samaagam,Handicrafts,DIEPC Gorakhpur
149.,Zari Embroidery Cluster,"Piprapur, Khunipur,Tiwaripur,Mohanlalpur",Gorakhpur,200?250,Udyam Samaagam,Handicrafts,DIEPC Gorakhpur
150.,Pipraich Cane & Bamboo,Pipraich,Gorakhpur,25,Udyam Samaagam,Handicrafts,Handicraft
S.No.,"Identified Cluster(Product) Under MSME?DI,Kanpur",Location,District,"No. ofMSMEs incluster(approx.)","Any Interventionundertaken in the cluster","Cluster is suitablefor which scheme","Nodal OfficerDIC/Association/NGO etc."
"",Cluster,,,,,,deptt.U.P
151.,"Pukhrayan Rice MillingCluster",Pukhrayan,Kanpur Dehat,25,Udyam Samaagam,Under MSE?CDP,"DIEPC KanpurDehat"
152.,Plastic Product Cluster,Kanpur Dehat,Kanpur Dehat,60,Udyam Samaagam,MSE?CDP,"DIEPC KanpurDehat"
153.,"Utensil Cluster(House HoldUtensils)",Rania,Kanpur Dehat,12,Udyam Samaagam,LEAN,"DIEPC KanpurDehat"
154.,"Food ProcessingCluster(Food Products)",Kanpur Dehat,Kanpur Dehat,35,Udyam Samaagam,MSE?CDP,"DIEPC KanpurDehat"
155.,"Pukhrayan UtensilsCluster(House HoldUtensils)",Kanpur Dehat,Kanpur Dehat,05,Udyam Samaagam,LEAN,"DIEPC KanpurDehat"
156.,"Kanpur Dehat ZariEmbroidery",Kanpur Dehat,Kanpur Dehat,15,Udyam Samaagam,Udyam Samagam,"DIEPC KanpurDehat"
157.,"Kanpur Dehat Carpets &Durries",Kanpur Dehat,Kanpur Dehat,15,Udyam Samaagam,Udyam Samagam,"DIEPC KanpurDehat"
158.,"Burnt Clay Bricks (EetBhattha) Cluster",Budpura,Etawah,10?15,Udyam Samaagam,"Under MSE?CDP/LEAN","DIEPC, Etawah"
159.,"Cloth Cluster (Durries, dhoti,lungi, saree, dress material,bed sheet, gamcha etc.)",Etawah,Etawah,222,Under ODOP,Under ODOP,"DIEPC, Etawah"
160.,Carpenter Cluster,Etawah,Etawah,25,Udyam Samaagam,Design,"DIEPC, Etawah"
161.,Clay Pottery  Cluster,Etawah,Etawah,25,Udyam Samaagam,Design,"DIEPC,Etawah"
162.,Jewellery Cluster,Etawah,Etawah,25,Udyam Samaagam,Design/MSE?CDP,"DIEPC, Etawah"
163.,"FPO (Srijan?Hit)Seed, Fertilizer",Etawah,Etawah,848,Udyam Samaagam,Design/MSE?CDP,"DIEPC, Etawah"
164.,"FPO (Srijan?Sheel)Dairy",Etawah,Etawah,540,Udyam Samaagam,Design/MSE?CDP,"DIEPC, Etawah"
165.,Carpet Cluster,Phaphund,Auraiya,"150Artisans",Udyam Samaagam,MSE?CDP/SFURTI,"DIEPC, Auraiya"
166.,"Milk Processing (DeshiGhee) Cluster",Auraiya,Auraiya,80,DSR under preparation,Under ODOP,"DIEPC, Auraiya"
